03115100-1;0;;Растительное сырье, предназначенное для текстильной промышленности;03115000-0;ru;goods
03115110-4;0;;Хлопок;03115000-0;ru;goods
03115120-7;0;;Джут;03115000-0;ru;goods
03115130-0;0;;Лен;03115000-0;ru;goods
03116000-7;1;;Натуральный каучук, натуральный латекс и сопутствующие продукты;03110000-5;ru;goods
03116100-8;0;;Натуральный каучук;03116000-7;ru;goods
03116200-9;0;;Натуральный латекс;03116000-7;ru;goods
03116300-0;0;;Латексные изделия;03116000-7;ru;goods
03117000-4;1;;Растения используемые в специальных целях;03110000-5;ru;goods
03117100-5;0;;Растения, используемые в парфюмерии или в фармакологии, в качестве инсектицидов либо для подобных целей;03117000-4;ru;goods
03117110-8;0;;Растения, используемые в парфюмерии;03117000-4;ru;goods
03117120-1;0;;Растения, используемые в фармакологии;03117000-4;ru;goods
03117130-4;0;;Растения, используемые в качестве инсектицидов;03117000-4;ru;goods
03117140-7;0;;Растения, используемые в качестве фунгицидов либо для подобных целей.;03117000-4;ru;goods
03117200-6;0;;Семена растений специального использования;03117000-4;ru;goods
03120000-8;1;;Садоводческая продукция и бахчевые культуры;03100000-2;ru;goods
03121000-5;1;;Садоводческие продукты;03120000-8;ru;goods
03121100-6;0;;Живые растения, клубни, корни, черенки и отводки;03121000-5;ru;goods
03121200-7;0;;Срезанные цветы;03121000-5;ru;goods
03121210-0;0;;Цветочные композиции;03121000-5;ru;goods
03130000-1;1;;Растения для приготовления напитков и пряностей;03100000-2;ru;goods
03131000-8;1;;Растения для приготовления напитков;03130000-1;ru;goods
03131100-9;0;;Кофейные зерна;03131000-8;ru;goods
03131200-0;0;;Чайные листья;03131000-8;ru;goods
03131300-1;0;;Мате;03131000-8;ru;goods
03131400-2;0;;Какао бобы;03131000-8;ru;goods
03132000-5;0;;Необработанные пряности;03130000-1;ru;goods
03140000-4;1;;Продукты животного происхождения и сопутствующая продукция;03100000-2;ru;goods
03141000-1;0;;Семенной материал от быка;03140000-4;ru;goods
03142000-8;1;;Продукция животного происхождения;03140000-4;ru;goods
03142100-9;0;;Натуральный мед;03142000-8;ru;goods
03142200-0;0;;Улитки;03142000-8;ru;goods
03142300-1;0;;Продукты питания животного происхождения;03142000-8;ru;goods
03142400-2;0;;Воск;03142000-8;ru;goods
03142500-3;0;;Яйцо;03142000-8;ru;goods
03143000-5;0;;Продукты многоотраслевого хозяйства;03140000-4;ru;goods
03144000-2;0;;Сельскохозяйственные продукты;03140000-4;ru;goods
03200000-3;1;;Зерновые, картофель, овощи, фрукты и орехи;03000000-1;ru;goods
03210000-6;1;;Зерновые и картофель;03200000-3;ru;goods
03211000-3;1;;Зерновые;03210000-6;ru;goods
03211100-4;0;;Пшеница;03211000-3;ru;goods
03211110-7;0;;Пшеница твердых сортов;03211000-3;ru;goods
03211120-0;0;;Пшеница обычная;03211000-3;ru;goods
03211200-5;0;;Кукуруза;03211000-3;ru;goods
03211300-6;0;;Рис;03211000-3;ru;goods
03211400-7;0;;Ячмень;03211000-3;ru;goods
03211500-8;0;;Рожь;03211000-3;ru;goods
03211600-9;0;;Овес;03211000-3;ru;goods
03211700-0;0;;Солод;03211000-3;ru;goods
03211900-2;0;;Продукты на основе зерновых;03211000-3;ru;goods
03212000-0;1;;Картофель и сушеные овощи;03210000-6;ru;goods
03212100-1;0;;Картофель;03212000-0;ru;goods
03212200-2;0;;Бобовые и стручковые овощи, сушеные;03212000-0;ru;goods
03212210-5;0;;Стручковые овощи, сушеные;03212000-0;ru;goods
03212211-2;0;;Чечевица;03212000-0;ru;goods
03212212-9;0;;Нут;03212000-0;ru;goods
03212213-6;0;;Сушеный горох;03212000-0;ru;goods
03212220-8;0;;Стручковые овощи;03212000-0;ru;goods
03220000-9;1;;Овощи, фрукты и фрукты с кожурой;03200000-3;ru;goods
03221000-6;1;;Овощи;03220000-9;ru;goods
03221100-7;0;;Корнеплоды и клубни;03221000-6;ru;goods
03221110-0;0;;Корнеплоды;03221000-6;ru;goods
03221111-7;0;;Свекла;03221000-6;ru;goods
03221112-4;0;;Морковь;03221000-6;ru;goods
03221113-1;0;;Лук;03221000-6;ru;goods
03221114-8;0;;Турнепс;03221000-6;ru;goods
03221120-3;0;;Клубни;03221000-6;ru;goods
03221200-8;0;;Овощи, выращиваемые ради их плодов;03221000-6;ru;goods
03221210-1;0;;Фасоль;03221000-6;ru;goods
03221211-8;0;;Бобы;03221000-6;ru;goods
03221212-5;0;;Зеленая фасоль;03221000-6;ru;goods
03221213-2;0;;Испанские бобы;03221000-6;ru;goods
03221220-4;0;;Горох;03221000-6;ru;goods
03221221-1;0;;Зеленый горох;03221000-6;ru;goods
03221222-8;0;;Горох со съедобными стручками;03221000-6;ru;goods
03221230-7;0;;Перец;03221000-6;ru;goods
03221240-0;0;;Помидоры;03221000-6;ru;goods
03221250-3;0;;Кабачки;03221000-6;ru;goods
03221260-6;0;;Грибы;03221000-6;ru;goods
03221270-9;0;;Огурцы;03221000-6;ru;goods
03221300-9;0;;Овощи, выращиваемые ради их листьев;03221000-6;ru;goods
03221310-2;0;;Салат-латук;03221000-6;ru;goods
03221320-5;0;;Листья салата;03221000-6;ru;goods
03221330-8;0;;Артишоки;03221000-6;ru;goods
03221340-1;0;;Шпинат;03221000-6;ru;goods
03221400-0;0;;Капуста;03221000-6;ru;goods
03221410-3;0;;Белая капуста;03221000-6;ru;goods
03221420-6;0;;Цветная капуста;03221000-6;ru;goods
03221430-9;0;;Брокколи;03221000-6;ru;goods
03221440-2;0;;Брюссельская капуста;03221000-6;ru;goods
03222000-3;1;;Фрукты и фрукты с кожурой;03220000-9;ru;goods
03222100-4;0;;Фрукты и тропические фрукты с кожурой;03222000-3;ru;goods
03222110-7;0;;Тропические фрукты;03222000-3;ru;goods
03222111-4;0;;Бананы;03222000-3;ru;goods
03222112-1;0;;Ананасы;03222000-3;ru;goods
03222113-8;0;;Манго;03222000-3;ru;goods
03222114-5;0;;Финики;03222000-3;ru;goods
03222115-2;0;;Изюм;03222000-3;ru;goods
03222116-9;0;;Инжир;03222000-3;ru;goods
03222117-6;0;;Авокадо;03222000-3;ru;goods
03222118-3;0;;Киви;03222000-3;ru;goods
03222120-0;0;;Кокосовые орехи;03222000-3;ru;goods
03222200-5;0;;Цитрусовые;03222000-3;ru;goods
03222210-8;0;;Лимон;03222000-3;ru;goods
03222220-1;0;;Апельсин;03222000-3;ru;goods
03222230-4;0;;Грейпфрут;03222000-3;ru;goods
03222240-7;0;;Мандарины;03222000-3;ru;goods
03222250-0;0;;Зеленые лимоны;03222000-3;ru;goods
03222300-6;0;;Нетропические фрукты;03222000-3;ru;goods
03222310-9;0;;Ягоды;03222000-3;ru;goods
03222311-6;0;;Коринфский изюм;03222000-3;ru;goods
03222312-3;0;;Крыжовник;03222000-3;ru;goods
03222313-0;0;;Клубника;03222000-3;ru;goods
03222314-7;0;;Малина;03222000-3;ru;goods
03222315-4;0;;Черника;03222000-3;ru;goods
03222320-2;0;;Яблоки, груши и айва;03222000-3;ru;goods
03222321-9;0;;Яблоки;03222000-3;ru;goods
03222322-6;0;;Груши;03222000-3;ru;goods
03222323-3;0;;Айва;03222000-3;ru;goods
03222330-5;0;;Косточковые плоды;03222000-3;ru;goods
03222331-2;0;;Абрикосы;03222000-3;ru;goods
03222332-9;0;;Персики;03222000-3;ru;goods
03222333-6;0;;Черешня;03222000-3;ru;goods
03222334-3;0;;Сливы;03222000-3;ru;goods
03222340-8;0;;Виноград;03222000-3;ru;goods
03222341-5;0;;Столовый виноград;03222000-3;ru;goods
03222342-2;0;;Винный виноград;03222000-3;ru;goods
03222400-7;0;;Маслины;03222000-3;ru;goods
03300000-2;1;;Сельскохозяйственная продукция, продукция охотничьего и рыбного промысла;03000000-1;ru;goods
03310000-5;1;;Рыба, ракообразные и продукция водного происхождения;03300000-2;ru;goods
03311000-2;1;;Рыба;03310000-5;ru;goods
03311100-3;0;;Камбала;03311000-2;ru;goods
03311110-6;0;;Морской язык;03311000-2;ru;goods
03311120-9;0;;Балтийская камбала;03311000-2;ru;goods
03311200-4;0;;Рыбы семейства тресковых;03311000-2;ru;goods
03311210-7;0;;Треска;03311000-2;ru;goods
03311220-0;0;;Сайда;03311000-2;ru;goods
03311230-3;0;;Хек;03311000-2;ru;goods
03311240-6;0;;Пикша;03311000-2;ru;goods
03311300-5;0;;Сельдь;03311000-2;ru;goods
03311400-6;0;;Тунец;03311000-2;ru;goods
03311500-7;0;;Мерланг;03311000-2;ru;goods
03311600-8;0;;Килька;03311000-2;ru;goods
03311700-9;0;;Лосось;03311000-2;ru;goods
03312000-9;1;;Ракообразные;03310000-5;ru;goods
03312100-0;0;;Устрицы;03312000-9;ru;goods
03312200-1;0;;Моллюски;03312000-9;ru;goods
03312300-2;0;;Водные беспозвоночные;03312000-9;ru;goods
03313000-6;1;;Водные продукты;03310000-5;ru;goods
03313100-7;0;;Кораллы и аналогичные продукты;03313000-6;ru;goods
03313200-8;0;;Губки натуральные;03313000-6;ru;goods
03313300-9;0;;Морские водоросли;03313000-6;ru;goods
03313310-2;0;;Водоросли;03313000-6;ru;goods
03320000-8;1;;Крупный рогатый скот, домашний скот и мелкие животные;03300000-2;ru;goods
03321000-5;1;;Крупный рогатый скот;03320000-8;ru;goods
03321100-6;0;;Виды животных, принадлежащие к крупному рогатому скоту;03321000-5;ru;goods
03321200-7;0;;Телята;03321000-5;ru;goods
03322000-2;1;;Домашний скот;03320000-8;ru;goods
03322100-3;0;;Овцы;03322000-2;ru;goods
03322200-4;0;;Козы;03322000-2;ru;goods
03322300-5;0;;Лошади;03322000-2;ru;goods
03323000-9;0;;Свиньи;03320000-8;ru;goods
03324000-6;0;;Живая домашняя птица;03320000-8;ru;goods
03325000-3;1;;Мелкие животные;03320000-8;ru;goods
03325100-4;0;;Кролики;03325000-3;ru;goods
03325200-5;0;;Полевые зайцы;03325000-3;ru;goods
03330000-3;1;;Сельскохозяйственная продукция животного происхождения;03300000-2;ru;goods
03331000-0;1;;Свежее овечье и козье молоко;03330000-3;ru;goods
03331100-1;0;;Овечье молоко;03331000-0;ru;goods
03331200-2;0;;Козье молоко;03331000-0;ru;goods
03332000-7;1;;Шерсть и волосы животных;03330000-3;ru;goods
03332100-8;0;;Остриженная шерсть;03332000-7;ru;goods
03332200-9;0;;Волосы животных;03332000-7;ru;goods
03333000-4;0;;Свежее коровье молоко;03330000-3;ru;goods
03340000-6;1;;Ушные бирки для животных;03300000-2;ru;goods
03341000-3;0;;Ушные бирки для крупного рогатого скота;03340000-6;ru;goods
03400000-4;1;;Продукция лесного хозяйства и лесозаготовок;03000000-1;ru;goods
03410000-7;1;;Древесина;03400000-4;ru;goods
03411000-4;0;;Древесина хвойных пород;03410000-7;ru;goods
03412000-1;0;;Древесина тропических пород;03410000-7;ru;goods
03413000-8;0;;Дрова;03410000-7;ru;goods
03414000-5;0;;Необработанный лесоматериал;03410000-7;ru;goods
03415000-2;0;;Мягкая древесина;03410000-7;ru;goods
03416000-9;0;;Древесные отходы;03410000-7;ru;goods
03417000-6;1;;Древесная щепа;03410000-7;ru;goods
03417100-7;0;;Опилки;03417000-6;ru;goods
03418000-3;1;;Бревна;03410000-7;ru;goods
03418100-4;0;;Твердая древесина;03418000-3;ru;goods
03419000-0;1;;Пиломатериал;03410000-7;ru;goods
03419100-1;0;;Изделия из пиломатериала;03419000-0;ru;goods
03419200-2;0;;Крепежный лес для шахт;03419000-0;ru;goods
03420000-0;1;;Гуммиарабик;03400000-4;ru;goods
03421000-7;0;;Бальзамы;03420000-0;ru;goods
03422000-4;0;;Лак;03420000-0;ru;goods
03430000-3;1;;Пробка;03400000-4;ru;goods
03431000-0;0;;Натуральная пробка;03430000-3;ru;goods
03432000-7;1;;Плетеные корзины;03430000-3;ru;goods
03432100-8;0;;Плетеные предметы;03432000-7;ru;goods
03440000-6;1;;Продукция лесного хозяйства;03400000-4;ru;goods
03441000-3;0;;Декоративные растения, травы, мхи и лишайники;03440000-6;ru;goods
03450000-9;1;;Питомническая продукция;03400000-4;ru;goods
03451000-6;1;;Растения;03450000-9;ru;goods
03451100-7;0;;Рассада;03451000-6;ru;goods
03451200-8;0;;Луковицы цветов;03451000-6;ru;goods
03451300-9;0;;Кустарники;03451000-6;ru;goods
03452000-3;0;;Деревья;03450000-9;ru;goods
03460000-2;1;;Целлюлоза;03400000-4;ru;goods
03461000-9;1;;Древесная масса;03460000-2;ru;goods
03461100-0;0;;Химически обработанная древесная масса - целлюлоза;03461000-9;ru;goods
09100000-0;1;;Топливо;09000000-3;ru;goods
09110000-3;1;;Твердое топливо;09100000-0;ru;goods
09111000-0;1;;Уголь и топливо на угольной основе;09110000-3;ru;goods
09111100-1;0;;Уголь;09111000-0;ru;goods
09111200-2;0;;Топливо на угольной основе;09111000-0;ru;goods
09111210-5;0;;Антрацит;09111000-0;ru;goods
09111220-8;0;;Брикеты (угольные);09111000-0;ru;goods
09111300-3;0;;Ископаемые виды топлива;09111000-0;ru;goods
09111400-4;0;;Древесные виды топлива;09111000-0;ru;goods
09112000-7;1;;Лигнит и торф;09110000-3;ru;goods
09112100-8;0;;Бурый уголь (лигнит);09112000-7;ru;goods
09112200-9;0;;Торф;09112000-7;ru;goods
09113000-4;0;;Кокс;09110000-3;ru;goods
09120000-6;1;;Газообразные виды топлива;09100000-0;ru;goods
09121000-3;1;;Каменноугольный газ, газ сетей общего пользования или сходные газы;09120000-6;ru;goods
09121100-4;0;;Каменноугольный газ и аналогичные газы;09121000-3;ru;goods
09121200-5;0;;Газ для сетей общего пользования;09121000-3;ru;goods
09122000-0;1;;Пропан-бутан;09120000-6;ru;goods
09122100-1;0;;Пропан;09122000-0;ru;goods
09122110-4;0;;Жидкий пропан;09122000-0;ru;goods
09122200-2;0;;Бутан;09122000-0;ru;goods
09122210-5;0;;Сжиженный бутан;09122000-0;ru;goods
09123000-7;0;;Природный газ;09120000-6;ru;goods
09130000-9;1;;Нефть и продукты перегонки;09100000-0;ru;goods
09131000-6;1;;Авиационный керосин;09130000-9;ru;goods
09131100-7;0;;Керосиновое топливо;09131000-6;ru;goods
09132000-3;1;;Бензин;09130000-9;ru;goods
09132100-4;0;;Неэтилированный бензин;09132000-3;ru;goods
09132200-5;0;;Этилированный бензин;09132000-3;ru;goods
09132300-6;0;;Бензин с этанолом;09132000-3;ru;goods
09133000-0;0;;Сжиженный нефтяной газ (LPG);09130000-9;ru;goods
09134000-7;1;;Газообразное топливо;09130000-9;ru;goods
09134100-8;0;;Дизельное масло;09134000-7;ru;goods
09134200-9;0;;Дизельное топливо;09134000-7;ru;goods
09134210-2;0;;Дизельное топливо (0.2);09134000-7;ru;goods
09134220-5;0;;Дизельное топливо (EN 590);09134000-7;ru;goods
09134230-8;0;;Биологическое дизельное топливо;09134000-7;ru;goods
09134231-5;0;;Биологическое дизельное топливо (B20);09134000-7;ru;goods
09134232-2;0;;Биологическое дизельное топливо (B100);09134000-7;ru;goods
09135000-4;1;;Мазут;09130000-9;ru;goods
09135100-5;0;;Мазут для отопления жилищ;09135000-4;ru;goods
09135110-8;0;;Горючие масла с низким содержанием серы;09135000-4;ru;goods
09200000-1;1;;Нефть, уголь и нефтепродукты;09000000-3;ru;goods
09210000-4;1;;Смазочные препараты;09200000-1;ru;goods
09211000-1;1;;Смазочные масла и смазочные агенты;09210000-4;ru;goods
09211100-2;0;;Моторные масла;09211000-1;ru;goods
09211200-3;0;;Компрессорные масла;09211000-1;ru;goods
09211300-4;0;;Турбинные масла;09211000-1;ru;goods
09211400-5;0;;Трансмиссионные масла;09211000-1;ru;goods
09211500-6;0;;Масла для редукторов;09211000-1;ru;goods
09211600-7;0;;Масла для гидравлических систем и других целей;09211000-1;ru;goods
09211610-0;0;;Жидкости для гидравлических целей;09211000-1;ru;goods
09211620-3;0;;Масла очистительные;09211000-1;ru;goods
09211630-6;0;;Антикоррозийные масла;09211000-1;ru;goods
09211640-9;0;;Масла, используемые в качестве электроизолятора;09211000-1;ru;goods
09211650-2;0;;Тормозная жидкость;09211000-1;ru;goods
09211700-8;0;;Белые масла и жидкие парафины;09211000-1;ru;goods
09211710-1;0;;Белые масла;09211000-1;ru;goods
09211720-4;0;;Жидкие парафины;09211000-1;ru;goods
09211800-9;0;;Минеральные масла и производные бензина;09211000-1;ru;goods
09211810-2;0;;Легкие масла;09211000-1;ru;goods
09211820-5;0;;Минеральные масла;09211000-1;ru;goods
09211900-0;0;;Смазочные масла для приводов;09211000-1;ru;goods
09220000-7;1;;Вазелин, нефтяные воски и специальные бензины;09200000-1;ru;goods
09221000-4;1;;Вазелин и нефтяные воски;09220000-7;ru;goods
09221100-5;0;;Вазелин;09221000-4;ru;goods
09221200-6;0;;Парафин;09221000-4;ru;goods
09221300-7;0;;Нефтяные воски;09221000-4;ru;goods
09221400-8;0;;Нефтяные отходы;09221000-4;ru;goods
09222000-1;1;;Специальные бензины;09220000-7;ru;goods
09222100-2;0;;Уайт-спирит;09222000-1;ru;goods
09230000-0;0;;Нефть;09200000-1;ru;goods
09240000-3;1;;Продукты - производные нефти и угля;09200000-1;ru;goods
09241000-0;0;;Битуминозный или нефтеносный сланец;09240000-3;ru;goods
09242000-7;1;;Продукты - производные угля;09240000-3;ru;goods
09242100-8;0;;Каменноугольное масло;09242000-7;ru;goods
09300000-2;1;;Электричество, отопление, солнечная и ядерная энергия;09000000-3;ru;goods
09310000-5;0;;Электричество;09300000-2;ru;goods
09320000-8;1;;Пар, горячая вода и сопутствующие продукты;09300000-2;ru;goods
09321000-5;0;;Горячая вода;09320000-8;ru;goods
09322000-2;0;;Пар;09320000-8;ru;goods
09323000-9;0;;Городское отопление;09320000-8;ru;goods
09324000-6;0;;Удаленное отопление;09320000-8;ru;goods
09330000-1;1;;Солнечная энергия;09300000-2;ru;goods
09331000-8;1;;Солнечные панели;09330000-1;ru;goods
09331100-9;0;;Солнечные коллекторы для производства тепла;09331000-8;ru;goods
09331200-0;0;;Фотоэлектрические солнечные модули;09331000-8;ru;goods
09332000-5;0;;Солнечные установки;09330000-1;ru;goods
09340000-4;1;;Ядерное топливо;09300000-2;ru;goods
09341000-1;0;;Уран;09340000-4;ru;goods
09342000-8;0;;Плутоний;09340000-4;ru;goods
09343000-5;0;;Радиоактивные материалы;09340000-4;ru;goods
09344000-2;0;;Радиоактивные изотопы;09340000-4;ru;goods
14200000-3;1;;Песок и глина;14000000-1;ru;goods
14210000-6;1;;Гравий, песок, дробленый камень и заполнители;14200000-3;ru;goods
14211000-3;1;;Песок;14210000-6;ru;goods
14211100-4;0;;Природный песок;14211000-3;ru;goods
14212000-0;1;;Гранулы, крошка, мелкий песок, галька, гравий, щебень, каменные смеси, песчано-гравийная смесь и другие заполнители;14210000-6;ru;goods
14212100-1;0;;Валуны и гравий;14212000-0;ru;goods
14212110-4;0;;Галька;14212000-0;ru;goods
14212120-7;0;;Гравий;14212000-0;ru;goods
14212200-2;0;;Заполнители;14212000-0;ru;goods
14212210-5;0;;Песочно-гравийная смесь;14212000-0;ru;goods
14212300-3;0;;Добытый и дробленый камень;14212000-0;ru;goods
14212310-6;0;;Балласт;14212000-0;ru;goods
14212320-9;0;;Щебень гранитный;14212000-0;ru;goods
14212330-2;0;;Щебень базальтовый;14212000-0;ru;goods
14212400-4;0;;Земля;14212000-0;ru;goods
14212410-7;0;;Растительная земля;14212000-0;ru;goods
14212420-0;0;;Подпочвенный слой;14212000-0;ru;goods
14212430-3;0;;Каменная крошка (отсев);14212000-0;ru;goods
14213000-7;1;;Макадам, макадам с гудроном и песок с гудроном;14210000-6;ru;goods
14213100-8;0;;Макадам;14213000-7;ru;goods
14213200-9;0;;Макадам с гудроном;14213000-7;ru;goods
14213300-0;0;;Песок с гудроном;14213000-7;ru;goods
14220000-9;1;;Глина и каолин;14200000-3;ru;goods
14221000-6;0;;Глина;14220000-9;ru;goods
14222000-3;0;;Каолин;14220000-9;ru;goods
14300000-4;1;;Неорганические химические продукты и минеральные удобрения;14000000-1;ru;goods
14310000-7;1;;Минеральные удобрения;14300000-4;ru;goods
14311000-4;1;;Природный кальций, алюминиево-кальциевый фосфат и природные сырьевые калийные соли;14310000-7;ru;goods
14311100-5;0;;Природный кальций;14311000-4;ru;goods
14311200-6;0;;Алюминиево-кальциевый фосфат;14311000-4;ru;goods
14311300-7;0;;Природные сырьевые калийные соли;14311000-4;ru;goods
14312000-1;1;;Железный колчедан;14310000-7;ru;goods
14312100-2;0;;Необожженный железный колчедан;14312000-1;ru;goods
14320000-0;0;;Неорганические химические продукты;14300000-4;ru;goods
14400000-5;1;;Соль и чистый хлорид натрия;14000000-1;ru;goods
14410000-8;0;;Каменная соль;14400000-5;ru;goods
14420000-1;0;;Морская соль;14400000-5;ru;goods
14430000-4;0;;Соль кристаллизованная путем выпаривания и чистый хлорид натрия;14400000-5;ru;goods
14450000-0;0;;Тузлук;14400000-5;ru;goods
14500000-6;1;;Продукты, сопутствующие добыче полезных ископаемых;14000000-1;ru;goods
14520000-2;1;;Драгоценные и полудрагоценные камни, пемза, наждак, природные абразивные материалы, другие минералы и драгоценные металлы;14500000-6;ru;goods
14521000-9;1;;Драгоценные и полудрагоценные камни;14520000-2;ru;goods
14521100-0;0;;Драгоценные камни;14521000-9;ru;goods
14521140-2;0;;Пыль или порошок из драгоценных камней;14521000-9;ru;goods
14521200-1;0;;Полудрагоценные камни;14521000-9;ru;goods
14521210-4;0;;Пыль или порошок из полудрагоценных камней;14521000-9;ru;goods
14522000-6;1;;Технические алмазы, пемза, наждак и прочие природные абразивные материалы;14520000-2;ru;goods
14522100-7;0;;Пемза;14522000-6;ru;goods
14522200-8;0;;Технические алмазы;14522000-6;ru;goods
14522300-9;0;;Наждак;14522000-6;ru;goods
14522400-0;0;;Природные абразивы;14522000-6;ru;goods
14523000-3;1;;Минералы, сопутствующие драгоценные металлы и сопутствующие продукты;14520000-2;ru;goods
14523100-4;0;;Минералы;14523000-3;ru;goods
14523200-5;0;;Золото;14523000-3;ru;goods
14523300-6;0;;Серебро;14523000-3;ru;goods
14523400-7;0;;Платина;14523000-3;ru;goods
14600000-7;1;;Металлические руды и сплавы;14000000-1;ru;goods
14610000-0;1;;Металлические руды;14600000-7;ru;goods
14611000-7;0;;Железные руды;14610000-0;ru;goods
14612000-4;1;;Руды цветных металлов;14610000-0;ru;goods
14612100-5;0;;Медные руды;14612000-4;ru;goods
14612200-6;0;;Никелевые руды;14612000-4;ru;goods
14612300-7;0;;Алюминиевые руды;14612000-4;ru;goods
14612400-8;0;;Руды драгоценных металлов;14612000-4;ru;goods
14612500-9;0;;Свинцовые руды;14612000-4;ru;goods
14612600-0;0;;Цинковые руды;14612000-4;ru;goods
14612700-1;0;;Оловянные руды;14612000-4;ru;goods
14613000-1;1;;Урановые и ториевые руды;14610000-0;ru;goods
14613100-2;0;;Урановые руды;14613000-1;ru;goods
14613200-3;0;;Ториевые руды;14613000-1;ru;goods
14614000-8;0;;Различные руды;14610000-0;ru;goods
14620000-3;1;;Сплавы;14600000-7;ru;goods
14621000-0;1;;Ферросплавы;14620000-3;ru;goods
14621100-1;0;;Ферросплавы вне классификации Европейского объединения угля и стали;14621000-0;ru;goods
14621110-4;0;;Ферромарганец;14621000-0;ru;goods
14621120-7;0;;Феррохром;14621000-0;ru;goods
14621130-0;0;;Ферроникель;14621000-0;ru;goods
14622000-7;0;;Сталь;14620000-3;ru;goods
14630000-6;0;;Шлак, окалина, черный лом и остатки;14600000-7;ru;goods
14700000-8;1;;Основные металлы;14000000-1;ru;goods
14710000-1;1;;Железо, свинец, цинк, олово и медь;14700000-8;ru;goods
14711000-8;1;;Железо;14710000-1;ru;goods
14711100-9;0;;Чугун;14711000-8;ru;goods
14712000-5;0;;Свинец;14710000-1;ru;goods
14713000-2;0;;Цинк;14710000-1;ru;goods
14714000-9;0;;Олово;14710000-1;ru;goods
14715000-6;0;;Медь;14710000-1;ru;goods
14720000-4;1;;Алюминий, никель, скандий, титан и ванадий;14700000-8;ru;goods
14721000-1;1;;Алюминий;14720000-4;ru;goods
14721100-2;0;;Оксид алюминия;14721000-1;ru;goods
14722000-8;0;;Никель;14720000-4;ru;goods
14723000-5;0;;Скандий;14720000-4;ru;goods
14724000-2;0;;Титан;14720000-4;ru;goods
14725000-9;0;;Ванадий;14720000-4;ru;goods
14730000-7;1;;Хром, марганец, кобальт, иттрий и цирконий;14700000-8;ru;goods
14731000-4;0;;Хром;14730000-7;ru;goods
14732000-1;0;;Марганец;14730000-7;ru;goods
14733000-8;0;;Кобальт;14730000-7;ru;goods
14734000-5;0;;Иттрий;14730000-7;ru;goods
14735000-2;0;;Цирконий;14730000-7;ru;goods
14740000-0;1;;Молибден, технеций, рутений и родий;14700000-8;ru;goods
14741000-7;0;;Молибден;14740000-0;ru;goods
14742000-4;0;;Технеций;14740000-0;ru;goods
14743000-1;0;;Рутений;14740000-0;ru;goods
14744000-8;0;;Родий;14740000-0;ru;goods
14750000-3;1;;Кадмий, лютеций, гафний, тантал и вольфрам;14700000-8;ru;goods
14751000-0;0;;Кадмий;14750000-3;ru;goods
14752000-7;0;;Лютеций;14750000-3;ru;goods
14753000-4;0;;Гафний;14750000-3;ru;goods
14754000-1;0;;Тантал;14750000-3;ru;goods
14755000-8;0;;Вольфрам;14750000-3;ru;goods
14760000-6;1;;Иридий, галлий, индий, таллий и барий;14700000-8;ru;goods
14761000-3;0;;Иридий;14760000-6;ru;goods
14762000-0;0;;Галлий;14760000-6;ru;goods
14763000-7;0;;Индий;14760000-6;ru;goods
14764000-4;0;;Таллий;14760000-6;ru;goods
14765000-1;0;;Барий;14760000-6;ru;goods
14770000-9;1;;Цезий, стронций, рубидий и кальций;14700000-8;ru;goods
14771000-6;0;;Цезий;14770000-9;ru;goods
14772000-3;0;;Стронций;14770000-9;ru;goods
14773000-0;0;;Рубидий;14770000-9;ru;goods
14774000-7;0;;Кальций;14770000-9;ru;goods
14780000-2;1;;Калий, магний, натрий и литий;14700000-8;ru;goods
14781000-9;0;;Калий;14780000-2;ru;goods
14782000-6;0;;Магний;14780000-2;ru;goods
14783000-3;0;;Натрий;14780000-2;ru;goods
14784000-0;0;;Литий;14780000-2;ru;goods
14790000-5;1;;Ниобий, осмий, рений и палладий;14700000-8;ru;goods
14791000-2;0;;Ниобий;14790000-5;ru;goods
14792000-9;0;;Осмий;14790000-5;ru;goods
14793000-6;0;;Рений;14790000-5;ru;goods
14794000-3;0;;Палладий;14790000-5;ru;goods
14800000-9;1;;Различные минеральные неметаллические продукты;14000000-1;ru;goods
14810000-2;1;;Абразивы;14800000-9;ru;goods
14811000-9;1;;Наждачные камни, полировальные камни и точильные камни;14810000-2;ru;goods
14811100-0;0;;Наждачные камни;14811000-9;ru;goods
14811200-1;0;;Шарошки (полировальные камни);14811000-9;ru;goods
14811300-2;0;;Точильные камни;14811000-9;ru;goods
14812000-6;0;;Абразивный порошок или гранулы;14810000-2;ru;goods
14813000-3;0;;Искусственный корунд;14810000-2;ru;goods
14814000-0;0;;Искусственный графит;14810000-2;ru;goods
14820000-5;0;;Стекло;14800000-9;ru;goods
14830000-8;0;;Стекловолокно;14800000-9;ru;goods
14900000-0;1;;Вторичное восстановленное сырье;14000000-1;ru;goods
14910000-3;0;;Вторичное металлическое восстановленное сырье;14900000-0;ru;goods
14920000-6;0;;Вторичное неметаллическое восстановленное сырье;14900000-0;ru;goods
14930000-9;0;;Зола и остатки, содержащие металлы;14900000-0;ru;goods
15100000-9;1;;Продукты животного происхождения, мясо и мясные продукты;15000000-8;ru;goods
15110000-2;1;;Мясо;15100000-9;ru;goods
15111000-9;1;;Мясо крупного рогатого скота;15110000-2;ru;goods
15111100-0;0;;Говядина;15111000-9;ru;goods
15111200-1;0;;Телятина;15111000-9;ru;goods
