39261000-9;0;;Delivery trays;39260000-2;en
39263000-3;1;;Desk equipment;39260000-2;en
39263100-4;0;;Desk sets;39263000-3;en
39264000-0;0;;Fittings for loose-leaf binders or files;39260000-2;en
39265000-7;0;;Hooks and eyes;39260000-2;en
39270000-5;0;;Religious articles;39200000-4;en
39290000-1;1;;Miscellaneous furnishing;39200000-4;en
39291000-8;0;;Laundry supplies;39290000-1;en
39292000-5;1;;School slates or boards with writing or drawing surfaces or instruments;39290000-1;en
39292100-6;0;;Blackboards;39292000-5;en
39292110-9;0;;Erasers for blackboards;39292000-5;en
39292200-7;0;;Writing slates;39292000-5;en
39292300-8;0;;Drawing instruments;39292000-5;en
39292400-9;0;;Writing instruments;39292000-5;en
39292500-0;0;;Rulers;39292000-5;en
39293000-2;1;;Artificial products;39290000-1;en
39293100-3;0;;Artificial fruit;39293000-2;en
39293200-4;0;;Artificial flowers;39293000-2;en
39293300-5;0;;Artificial grass;39293000-2;en
39293400-6;0;;Artificial lawn;39293000-2;en
39293500-7;0;;Imitation jewellery;39293000-2;en
39294000-9;1;;Apparatus and equipment designed for demonstrational purposes;39290000-1;en
39294100-0;0;;Information and promotion products;39294000-9;en
39295000-6;1;;"Umbrellas and sunshades; walking sticks and seat sticks";39290000-1;en
39295100-7;0;;Sunshades;39295000-6;en
39295200-8;0;;Umbrellas;39295000-6;en
39295300-9;0;;Seat sticks;39295000-6;en
39295400-0;0;;Walking sticks;39295000-6;en
39295500-1;0;;Parts, trimmings and accessories of umbrellas, sunshades, walking sticks and similar articles;39295000-6;en
39296000-3;1;;Funeral supplies;39290000-1;en
39296100-4;0;;Coffins;39296000-3;en
39297000-0;0;;Barracks supplies;39290000-1;en
39298000-7;1;;"Statuettes, ornaments; photograph or picture frames, and mirrors";39290000-1;en
39298100-8;0;;Photograph frames;39298000-7;en
39298200-9;0;;Picture frames;39298000-7;en
39298300-0;0;;Flower bowls;39298000-7;en
39298400-1;0;;Statuettes;39298000-7;en
39298500-2;0;;Ornaments;39298000-7;en
39298600-3;0;;Globes;39298000-7;en
39298700-4;0;;Trophies;39298000-7;en
39298800-5;0;;Aquariums;39298000-7;en
39298900-6;0;;Miscellaneous decoration items;39298000-7;en
39298910-9;0;;Christmas tree;39298000-7;en
39299000-4;1;;Glassware;39290000-1;en
39299100-5;0;;Glass ampoules;39299000-4;en
39299200-6;0;;Safety glass;39299000-4;en
39299300-7;0;;Glass mirrors;39299000-4;en
39300000-5;1;;Miscellaneous equipment;39000000-2;en
39310000-8;1;;Catering equipment;39300000-5;en
39311000-5;0;;Light catering equipment;39310000-8;en
39312000-2;1;;Food-preparation equipment;39310000-8;en
39312100-3;0;;Meat slicers;39312000-2;en
39312200-4;0;;Canteen equipment;39312000-2;en
39313000-9;0;;Hotel equipment;39310000-8;en
39314000-6;0;;Industrial kitchen equipment;39310000-8;en
39315000-3;0;;Restaurant equipment;39310000-8;en
39330000-4;0;;Disinfection equipment;39300000-5;en
39340000-7;1;;Gas network equipment;39300000-5;en
39341000-4;0;;Gas pressure equipment;39340000-7;en
39350000-0;0;;Sewerage works equipment;39300000-5;en
39360000-3;0;;Sealing equipment;39300000-5;en
39370000-6;0;;Water installations;39300000-5;en
39500000-7;1;;Textile articles;39000000-2;en
39510000-0;1;;Textile household articles;39500000-7;en
39511000-7;1;;Blankets and travelling rugs;39510000-0;en
39511100-8;0;;Blankets;39511000-7;en
39511200-9;0;;Travelling rugs;39511000-7;en
39512000-4;1;;Bed linen;39510000-0;en
39512100-5;0;;Sheets;39512000-4;en
39512200-6;0;;Duvet covers;39512000-4;en
39512300-7;0;;Mattress covers;39512000-4;en
39512400-8;0;;Eiderdowns;39512000-4;en
39512500-9;0;;Pillowcases;39512000-4;en
39512600-0;0;;Bolstercases;39512000-4;en
39513000-1;1;;Table linen;39510000-0;en
39513100-2;0;;Tablecloths;39513000-1;en
39513200-3;0;;Table napkins;39513000-1;en
39514000-8;1;;Toilet and kitchen linen;39510000-0;en
39514100-9;0;;Towels;39514000-8;en
39514200-0;0;;Tea towels;39514000-8;en
39514300-1;0;;Roller towels;39514000-8;en
39514400-2;0;;Automatic towel dispensers;39514000-8;en
39514500-3;0;;Face cloths;39514000-8;en
39515000-5;1;;Curtains, drapes, valances and textile blinds;39510000-0;en
39515100-6;0;;Curtains;39515000-5;en
39515110-9;0;;Smoke curtains;39515000-5;en
39515200-7;0;;Drapes;39515000-5;en
39515300-8;0;;Valances;39515000-5;en
39515400-9;0;;Blinds;39515000-5;en
39515410-2;0;;Interior blinds;39515000-5;en
39515420-5;0;;Textile blinds;39515000-5;en
39515430-8;0;;Venetian blinds;39515000-5;en
39515440-1;0;;Vertical blinds;39515000-5;en
39516000-2;1;;Furnishing articles;39510000-0;en
39516100-3;0;;Soft furnishings;39516000-2;en
39516110-6;0;;Cushions;39516000-2;en
39516120-9;0;;Pillows;39516000-2;en
39518000-6;1;;Hospital linen;39510000-0;en
39518100-7;0;;Operating-theatre drapes;39518000-6;en
39518200-8;0;;Operating-theatre sheets;39518000-6;en
39520000-3;1;;Made-up textile articles;39500000-7;en
39522000-7;1;;Tarpaulins, sails for boats, sailboards or land craft, awnings, sunblinds, tents and camping goods;39520000-3;en
39522100-8;0;;Tarpaulins, awnings and sunblinds;39522000-7;en
39522110-1;0;;Tarpaulins;39522000-7;en
39522120-4;0;;Awnings;39522000-7;en
39522130-7;0;;Sunblinds;39522000-7;en
39522200-9;0;;Camouflage covers;39522000-7;en
39522400-1;0;;Sails;39522000-7;en
39522500-2;0;;Textile camping goods;39522000-7;en
39522510-5;0;;Pneumatic mattresses;39522000-7;en
39522520-8;0;;Camp beds;39522000-7;en
39522530-1;0;;Tents;39522000-7;en
39522540-4;0;;Sleeping bags;39522000-7;en
39522541-1;0;;Sleeping bags filled with feathers or down;39522000-7;en
39523000-4;1;;Parachutes;39520000-3;en
39523100-5;0;;Dirigible parachutes;39523000-4;en
39523200-6;0;;Rotochutes;39523000-4;en
39525000-8;1;;Miscellaneous manufactured textile articles;39520000-3;en
39525100-9;0;;Dusters;39525000-8;en
39525200-0;0;;Filter elements of cloth;39525000-8;en
39525300-1;0;;Life jackets;39525000-8;en
39525400-2;0;;Fire blankets;39525000-8;en
39525500-3;0;;Mosquito nets;39525000-8;en
39525600-4;0;;Dishcloths;39525000-8;en
39525700-5;0;;Life belts;39525000-8;en
39525800-6;0;;Cleaning cloths;39525000-8;en
39525810-9;0;;Polishing cloths;39525000-8;en
39530000-6;1;;Carpets, mats and rugs;39500000-7;en
39531000-3;1;;Carpets;39530000-6;en
39531100-4;0;;Knotted carpeting;39531000-3;en
39531200-5;0;;Woven carpeting;39531000-3;en
39531300-6;0;;Tufted carpeting;39531000-3;en
39531310-9;0;;Carpet tiles;39531000-3;en
39531400-7;0;;Carpeting;39531000-3;en
39532000-0;0;;Mats;39530000-6;en
39533000-7;0;;Rugs;39530000-6;en
39534000-4;0;;Industrial carpeting;39530000-6;en
39540000-9;1;;Miscellaneous cordage, rope, twine and netting;39500000-7;en
39541000-6;1;;Cordage, rope, twine and netting;39540000-9;en
39541100-7;0;;Twine, cordage and rope;39541000-6;en
39541110-0;0;;Rope;39541000-6;en
39541120-3;0;;Cordage;39541000-6;en
39541130-6;0;;String;39541000-6;en
39541140-9;0;;Twine;39541000-6;en
39541200-8;0;;Textile nets;39541000-6;en
39541210-1;0;;Knotted nets;39541000-6;en
39541220-4;0;;Slings;39541000-6;en
39542000-3;0;;Rags;39540000-9;en
39550000-2;0;;Non-woven articles;39500000-7;en
39560000-5;1;;Miscellaneous textile articles;39500000-7;en
39561000-2;1;;Tulle, lace, narrow-woven fabrics, trimmings and embroidery;39560000-5;en
39561100-3;0;;"Narrow-woven fabrics; trimmings";39561000-2;en
39561110-6;0;;Ribbon;39561000-2;en
39561120-9;0;;Textile tape;39561000-2;en
39561130-2;0;;Textile labels and badges;39561000-2;en
39561131-9;0;;Textile labels;39561000-2;en
39561132-6;0;;Textile badges;39561000-2;en
39561133-3;0;;Insignia;39561000-2;en
39561140-5;0;;Ornamental trimmings;39561000-2;en
39561141-2;0;;Braids;39561000-2;en
39561142-9;0;;Epaulettes;39561000-2;en
39561200-4;0;;Net fabrics;39561000-2;en
39562000-9;0;;Felt;39560000-5;en
39563000-6;1;;Textile wadding, yarns, fabrics and articles for technical uses;39560000-5;en
39563100-7;0;;Textile wadding;39563000-6;en
39563200-8;0;;Metallised yarn;39563000-6;en
39563300-9;0;;Woven fabrics of metal thread;39563000-6;en
39563400-0;0;;Impregnated, coated or covered textile fabrics;39563000-6;en
39563500-1;0;;Textile articles for technical uses;39563000-6;en
39563510-4;0;;Textile hosepiping;39563000-6;en
39563520-7;0;;Textile conveyor belts;39563000-6;en
39563530-0;0;;Ventilation ducting;39563000-6;en
39563600-2;0;;Quilted textile products;39563000-6;en
39700000-9;1;;Domestic appliances;39000000-2;en
39710000-2;1;;Electrical domestic appliances;39700000-9;en
39711000-9;1;;Electrical domestic appliances for use with foodstuffs;39710000-2;en
39711100-0;0;;Refrigerators and freezers;39711000-9;en
39711110-3;0;;Refrigerator-freezers;39711000-9;en
39711120-6;0;;Freezers;39711000-9;en
39711121-3;0;;Chest-type freezers;39711000-9;en
39711122-0;0;;Household freezers;39711000-9;en
39711123-7;0;;Upright-type freezers;39711000-9;en
39711124-4;0;;Industrial freezers;39711000-9;en
39711130-9;0;;Refrigerators;39711000-9;en
39711200-1;0;;Food processors;39711000-9;en
39711210-4;0;;Food blenders;39711000-9;en
39711211-1;0;;Food mixers;39711000-9;en
39711300-2;0;;Electrothermic appliances;39711000-9;en
39711310-5;0;;Electric coffee makers;39711000-9;en
39711320-8;0;;Electric tea makers;39711000-9;en
39711330-1;0;;Electric toasters;39711000-9;en
39711340-4;0;;Plate warmers;39711000-9;en
39711350-7;0;;Waffle irons;39711000-9;en
39711360-0;0;;Ovens;39711000-9;en
39711361-7;0;;Electric ovens;39711000-9;en
39711362-4;0;;Microwave ovens;39711000-9;en
39711400-3;0;;Roasters, hobs, hotplates and boiling rings;39711000-9;en
39711410-6;0;;Roasters;39711000-9;en
39711420-9;0;;Hobs;39711000-9;en
39711430-2;0;;Hotplates;39711000-9;en
39711440-5;0;;Boiling rings;39711000-9;en
39711500-4;0;;Can openers;39711000-9;en
39712000-6;1;;Electrical domestic appliances for use with the human body;39710000-2;en
39712100-7;0;;Hair clippers;39712000-6;en
39712200-8;0;;Hairdressing appliances;39712000-6;en
39712210-1;0;;Hair dryers;39712000-6;en
39712300-9;0;;Hand-drying apparatus;39712000-6;en
39713000-3;1;;"Electrical domestic appliances for cleaning; smoothing irons";39710000-2;en
39713100-4;0;;Dishwashing machines;39713000-3;en
39713200-5;0;;Clothes-washing and drying machines;39713000-3;en
39713210-8;0;;Washer/dryers;39713000-3;en
39713211-5;0;;Drying and pressing unit;39713000-3;en
39713300-6;0;;Rubbish compactors;39713000-3;en
39713400-7;0;;Floor-maintenance machines;39713000-3;en
39713410-0;0;;Floor-cleaning machines;39713000-3;en
39713420-3;0;;Floor polishers;39713000-3;en
39713430-6;0;;Vacuum cleaners;39713000-3;en
39713431-3;0;;Accessories for vacuum cleaners;39713000-3;en
39713500-8;0;;Electric irons;39713000-3;en
39713510-1;0;;Steam irons;39713000-3;en
39714000-0;1;;Ventilating or recycling hoods;39710000-2;en
39714100-1;0;;Ventilators;39714000-0;en
39714110-4;0;;Extraction ventilators;39714000-0;en
39715000-7;1;;"Water heaters and heating for buildings; plumbing equipment";39710000-2;en
39715100-8;0;;Electric instantaneous or storage water heaters and immersion heaters;39715000-7;en
39715200-9;0;;Heating equipment;39715000-7;en
39715210-2;0;;Central-heating equipment;39715000-7;en
39715220-5;0;;Electric heating resistors;39715000-7;en
39715230-8;0;;Electric soil-heating apparatus;39715000-7;en
39715240-1;0;;Electric space-heating apparatus;39715000-7;en
39715300-0;0;;Plumbing equipment;39715000-7;en
39716000-4;0;;Parts of electrical domestic appliances;39710000-2;en
39717000-1;1;;Fans and air-conditioning appliances;39710000-2;en
39717100-2;0;;Fans;39717000-1;en
39717200-3;0;;Air-conditioning appliances;39717000-1;en
39720000-5;1;;Non-electric domestic appliances;39700000-9;en
39721000-2;1;;Domestic cooking or heating equipment;39720000-5;en
39721100-3;0;;Domestic cooking appliances;39721000-2;en
39721200-4;0;;Gas refrigerators;39721000-2;en
39721300-5;0;;Non-electric air heaters or hot air-distributors;39721000-2;en
39721310-8;0;;Air heaters;39721000-2;en
39721320-1;0;;Air dryers;39721000-2;en
39721321-8;0;;Compressed-air dryers;39721000-2;en
39721400-6;0;;Instantaneous or storage non-electric water heaters;39721000-2;en
39721410-9;0;;Gas appliances;39721000-2;en
39721411-6;0;;Gas heaters;39721000-2;en
39722000-9;1;;Parts of stoves, cookers, plate warmers and domestic appliances;39720000-5;en
39722100-0;0;;Parts of stoves;39722000-9;en
39722200-1;0;;Parts of cookers;39722000-9;en
39722300-2;0;;Parts of plate warmers;39722000-9;en
39800000-0;1;;Cleaning and polishing products;39000000-2;en
39810000-3;1;;Odoriferous preparations and waxes;39800000-0;en
39811000-0;1;;Preparations for perfuming or deodorising rooms;39810000-3;en
39811100-1;0;;Air freshener;39811000-0;en
39811110-4;0;;Air freshener dispensers;39811000-0;en
39811200-2;0;;Air sanitisers;39811000-0;en
39811300-3;0;;Deodorisers;39811000-0;en
39812000-7;1;;Polishes and creams;39810000-3;en
39812100-8;0;;Floor polishes;39812000-7;en
39812200-9;0;;Shoe polishes;39812000-7;en
39812300-0;0;;Polishing waxes;39812000-7;en
39812400-1;0;;Sweeping compounds;39812000-7;en
39812500-2;0;;Sealants;39812000-7;en
39813000-4;0;;Scouring pastes and powders;39810000-3;en
39820000-6;1;;Organic surface-active agents;39800000-0;en
39821000-3;0;;Ammonia cleaners;39820000-6;en
39822000-0;0;;Caustic cleaners;39820000-6;en
39830000-9;1;;Cleaning products;39800000-0;en
39831000-6;1;;Washing preparations;39830000-9;en
39831100-7;0;;Oil dispersant;39831000-6;en
39831200-8;0;;Detergents;39831000-6;en
39831210-1;0;;Dishwasher detergents;39831000-6;en
39831220-4;0;;Degreasing agents;39831000-6;en
39831230-7;0;;Grease digesters;39831000-6;en
39831240-0;0;;Cleaning compounds;39831000-6;en
39831250-3;0;;Rinsing solutions;39831000-6;en
39831300-9;0;;Floor cleaners;39831000-6;en
39831400-0;0;;Screen cleaners;39831000-6;en
39831500-1;0;;Automotive cleaners;39831000-6;en
39831600-2;0;;Toilet cleaners;39831000-6;en
39831700-3;0;;Automatic soap dispensers;39831000-6;en
39832000-3;1;;Dishwashing products;39830000-9;en
39832100-4;0;;Dishwashing powder;39832000-3;en
39833000-0;0;;Anti-dust products;39830000-9;en
39834000-7;0;;Jewellery cleaning solutions;39830000-9;en
41000000-9;1;;Collected and purified water;;en
41100000-0;1;;Natural water;41000000-9;en
41110000-3;0;;Drinking water;41100000-0;en
41120000-6;0;;Non-drinking water;41100000-0;en
42000000-6;1;;Industrial machinery;;en
42100000-0;1;;Machinery for the production and use of mechanical power;42000000-6;en
42110000-3;1;;Turbines and motors;42100000-0;en
42111000-0;1;;Motors;42110000-3;en
42111100-1;0;;Outboard motors for marine propulsion;42111000-0;en
42112000-7;1;;Turbine installations;42110000-3;en
42112100-8;0;;Steam turbines;42112000-7;en
42112200-9;0;;Hydraulic turbines;42112000-7;en
42112210-2;0;;Water wheels;42112000-7;en
42112300-0;0;;Gas turbines;42112000-7;en
42112400-1;0;;Turbine equipment;42112000-7;en
42112410-4;0;;Turbine instruments;42112000-7;en
42113000-4;1;;Parts of turbines;42110000-3;en
42113100-5;0;;Parts of steam turbines;42113000-4;en
42113110-8;0;;Base plates;42113000-4;en
42113120-1;0;;Casings;42113000-4;en
42113130-4;0;;Condenser air-cooling systems;42113000-4;en
42113150-0;0;;Lubricating oil systems;42113000-4;en
42113160-3;0;;Moisture separators;42113000-4;en
42113161-0;0;;Dehumidifiers;42113000-4;en
42113170-6;0;;Rotary equipment;42113000-4;en
42113171-3;0;;Rotors;42113000-4;en
42113172-0;0;;Blades;42113000-4;en
42113190-2;0;;Turning gear;42113000-4;en
42113200-6;0;;Parts of hydraulic turbines;42113000-4;en
42113300-7;0;;Parts of gas turbines;42113000-4;en
42113310-0;0;;Air-inlet systems;42113000-4;en
42113320-3;0;;Gas-injection module;42113000-4;en
42113390-4;0;;Fuel-gas systems;42113000-4;en
42113400-8;0;;Parts of water wheels;42113000-4;en
42120000-6;1;;Pumps and compressors;42100000-0;en
42121000-3;1;;Hydraulic or pneumatic power engines and motors;42120000-6;en
42121100-4;0;;Hydraulic or pneumatic cylinders;42121000-3;en
42121200-5;0;;Hydraulic power engines;42121000-3;en
42121300-6;0;;Pneumatic power engines;42121000-3;en
42121400-7;0;;Hydraulic power motors;42121000-3;en
42121500-8;0;;Pneumatic power motors;42121000-3;en
42122000-0;1;;Pumps;42120000-6;en
42122100-1;0;;Pumps for liquids;42122000-0;en
42122110-4;0;;Pumps for firefighting;42122000-0;en
42122120-7;0;;Helicopter refuelling package;42122000-0;en
42122130-0;0;;Water pumps;42122000-0;en
42122160-9;0;;Cooling pumps;42122000-0;en
42122161-6;0;;Cooling-water pumps;42122000-0;en
42122170-2;0;;Lubricating pumps;42122000-0;en
42122180-5;0;;Fuel pumps;42122000-0;en
42122190-8;0;;Concrete pumps;42122000-0;en
42122200-2;0;;Reciprocating positive-displacement pumps for liquids;42122000-0;en
42122210-5;0;;Hydraulic power packs;42122000-0;en
42122220-8;0;;Sewage pumps;42122000-0;en
42122230-1;0;;Dosing pumps;42122000-0;en
42122300-3;0;;Pressure boosters for liquids;42122000-0;en
42122400-4;0;;Centrifugal pumps and liquid elevators;42122000-0;en
42122410-7;0;;Pumps for medical use;42122000-0;en
42122411-4;0;;Nutritional pumps;42122000-0;en
42122419-0;0;;Perfusion pumps;42122000-0;en
42122420-0;0;;Liquid elevators;42122000-0;en
42122430-3;0;;Centrifugal pumps;42122000-0;en
42122440-6;0;;Rotary pumps;42122000-0;en
42122450-9;0;;Vacuum pumps;42122000-0;en
42122460-2;0;;Air pumps;42122000-0;en
42122480-8;0;;Impeller pumps;42122000-0;en
42122500-5;0;;Laboratory pumps and accessories;42122000-0;en
42122510-8;0;;Peristaltic pumps;42122000-0;en
42123000-7;1;;Compressors;42120000-6;en
42123100-8;0;;Gas compressors;42123000-7;en
42123200-9;0;;Rotary compressors;42123000-7;en
42123300-0;0;;Compressors for refrigerating equipment;42123000-7;en
42123400-1;0;;Air compressors;42123000-7;en
42123410-4;0;;Mounted air compressors;42123000-7;en
42123500-2;0;;Turbo-compressors;42123000-7;en
42123600-3;0;;Reciprocating displacement compressors;42123000-7;en
42123610-6;0;;Compressed-air package;42123000-7;en
42123700-4;0;;Centrifugal compressors;42123000-7;en
42123800-5;0;;Compressors for use in civil aircraft;42123000-7;en
42124000-4;1;;Parts of pumps, compressors, engines or motors;42120000-6;en
42124100-5;0;;Parts of engines or motors;42124000-4;en
42124130-4;0;;Parts of pneumatic engines;42124000-4;en
42124150-0;0;;Parts of hydraulic power engines or motors;42124000-4;en
42124170-6;0;;Parts of reaction engines;42124000-4;en
42124200-6;0;;Parts of pumps or liquid elevators;42124000-4;en
42124210-9;0;;Parts of fuel, hand and concrete pumps;42124000-4;en
42124211-6;0;;Parts of fuel pumps;42124000-4;en
42124212-3;0;;Parts of hand pumps;42124000-4;en
42124213-0;0;;Parts of concrete pumps;42124000-4;en
42124220-2;0;;Parts of reciprocating positive-displacement pumps;42124000-4;en
42124221-9;0;;Parts of hydraulic power packs;42124000-4;en
42124222-6;0;;Parts of dosing pumps;42124000-4;en
42124230-5;0;;Parts of rotary positive-displacement pumps;42124000-4;en
42124290-3;0;;Parts of centrifugal pumps;42124000-4;en
42124300-7;0;;Parts of air or vacuum pumps, of air or gas compressors;42124000-4;en
42124310-0;0;;Parts of air pumps;42124000-4;en
42124320-3;0;;Parts of vacuum pumps;42124000-4;en
42124330-6;0;;Parts of air compressors;42124000-4;en
42124340-9;0;;Parts of gas compressors;42124000-4;en
42130000-9;1;;Taps, cocks, valves and similar appliances;42100000-0;en
42131000-6;1;;Taps, cocks and valves;42130000-9;en
42131100-7;0;;Valves defined by function;42131000-6;en
42131110-0;0;;Central-heating radiator valves;42131000-6;en
42131120-3;0;;Sluice valves;42131000-6;en
42131130-6;0;;Temperature regulators;42131000-6;en
42131140-9;0;;Pressure-reducing, control, check or safety valves;42131000-6;en
42131141-6;0;;Pressure-reducing valves;42131000-6;en
42131142-3;0;;Control valves;42131000-6;en
42131143-0;0;;Flood-control valves;42131000-6;en
42131144-7;0;;Process-control valves;42131000-6;en
42131145-4;0;;Check valves;42131000-6;en
42131146-1;0;;Non-return valves;42131000-6;en
42131147-8;0;;Safety valves;42131000-6;en
42131148-5;0;;Stop valves;42131000-6;en
42131150-2;0;;Standpipe valves;42131000-6;en
42131160-5;0;;Hydrants;42131000-6;en
42131170-8;0;;Gas-cylinder outlet valves;42131000-6;en
42131200-8;0;;Valves defined by construction;42131000-6;en
42131210-1;0;;Knife valves;42131000-6;en
42131220-4;0;;Penstock valves;42131000-6;en
42131230-7;0;;Gate valves;42131000-6;en
42131240-0;0;;Globe valves;42131000-6;en
42131250-3;0;;Needle valves;42131000-6;en
42131260-6;0;;Ball valves;42131000-6;en
42131270-9;0;;Plug valves;42131000-6;en
42131280-2;0;;Butterfly valves;42131000-6;en
42131290-5;0;;Diaphragm valves;42131000-6;en
42131291-2;0;;Sliding valves;42131000-6;en
42131292-9;0;;Flap valves;42131000-6;en
42131300-9;0;;Christmas trees and other assemblies of valves;42131000-6;en
42131310-2;0;;Oilrig Christmas trees;42131000-6;en
42131320-5;0;;Choke manifolds;42131000-6;en
42131390-6;0;;Assemblies of valves;42131000-6;en
42131400-0;0;;Sanitary taps, cocks;42131000-6;en
42132000-3;1;;Parts of taps and valves;42130000-9;en
42132100-4;0;;Valve actuators;42132000-3;en
42132110-7;0;;Electric valve actuators;42132000-3;en
42132120-0;0;;Hydraulic valve actuators;42132000-3;en
42132130-3;0;;Pneumatic valve actuators;42132000-3;en
42132200-5;0;;Tap parts;42132000-3;en
42132300-6;0;;Valve parts;42132000-3;en
42140000-2;1;;Gears, gearing and driving elements;42100000-0;en
42141000-9;1;;Plain gears, gearing and driving elements;42140000-2;en
42141100-0;0;;Transmission, cam- and crank- shafts;42141000-9;en
42141110-3;0;;Transmission shafts;42141000-9;en
42141120-6;0;;Camshafts;42141000-9;en
42141130-9;0;;Crankshafts;42141000-9;en
42141200-1;0;;Bearing housings;42141000-9;en
42141300-2;0;;Gears and gearing;42141000-9;en
42141400-3;0;;Flywheels and pulleys;42141000-9;en
42141410-6;0;;Winches;42141000-9;en
42141500-4;0;;Clutches;42141000-9;en
42141600-5;0;;Pulley blocks;42141000-9;en
42141700-6;0;;Shaft couplings;42141000-9;en
42141800-7;0;;Universal joints;42141000-9;en
42142000-6;1;;Parts of gearing and driving elements;42140000-2;en
42142100-7;0;;Parts of gearing elements;42142000-6;en
42142200-8;0;;Parts of driving elements;42142000-6;en
42150000-5;1;;Nuclear reactors and parts;42100000-0;en
42151000-2;0;;Nuclear reactors;42150000-5;en
42152000-9;1;;Parts of nuclear reactors;42150000-5;en
42152100-0;0;;Reactor-cooling systems;42152000-9;en
42152200-1;0;;Parts of nuclear-reactor vessels;42152000-9;en
42160000-8;1;;Boiler installations;42100000-0;en
42161000-5;0;;Hot-water boilers;42160000-8;en
42162000-2;0;;Steam-generating boilers;42160000-8;en
42163000-9;0;;Steam generators;42160000-8;en
42164000-6;0;;Auxiliary plant for use with boilers;42160000-8;en
42165000-3;0;;Steam condensers;42160000-8;en
42200000-8;1;;Machinery for food, beverage and tobacco processing and associated parts;42000000-6;en
42210000-1;1;;Food, beverage and tobacco-processing machinery;42200000-8;en
42211000-8;1;;Dairy machinery;42210000-1;en
42211100-9;0;;Centrifugal cream separators;42211000-8;en
43612400-0;0;;Wellheads;43612000-6;en
42212000-5;0;;Machinery for processing cereals or dried vegetables;42210000-1;en
42213000-2;0;;Machinery used in the manufacture of alcoholic or fruit beverages;42210000-1;en
42214000-9;1;;Cooking ovens, dryers for agricultural products and equipment for cooking or heating;42210000-1;en
42214100-0;0;;Cooking ovens;42214000-9;en
42214110-3;0;;Grills;42214000-9;en
42214200-1;0;;Dryers for agricultural products;42214000-9;en
42215000-6;1;;Machinery for the industrial preparation or manufacture of food or drink;42210000-1;en
42215100-7;0;;Food-cutting machines;42215000-6;en
42215110-0;0;;Bread-slicing machines;42215000-6;en
42215120-3;0;;Bacon slicers;42215000-6;en
42215200-8;0;;Food-processing machinery;42215000-6;en
42215300-9;0;;Pasta-making machines;42215000-6;en
42216000-3;0;;Machinery for processing tobacco;42210000-1;en
42220000-4;1;;Parts of machinery for food, beverage and tobacco processing;42200000-8;en
42221000-1;1;;Parts of machinery for food processing;42220000-4;en
42221100-2;0;;Parts of dairy machinery;42221000-1;en
42221110-5;0;;Parts of milking machines;42221000-1;en
42222000-8;0;;Parts of machinery for beverage processing;42220000-4;en
42223000-5;0;;Parts of machinery for tobacco processing;42220000-4;en
42300000-9;1;;Industrial or laboratory furnaces, incinerators and ovens;42000000-6;en
42310000-2;0;;Furnace burners;42300000-9;en
42320000-5;0;;Waste incinerators;42300000-9;en
42330000-8;0;;Smelting furnaces;42300000-9;en
42340000-1;1;;Non-domestic ovens;42300000-9;en
42341000-8;0;;Commercial ovens;42340000-1;en
42350000-4;0;;Cremators;42300000-9;en
42390000-6;0;;Parts of furnace burners, furnaces or ovens;42300000-9;en
42400000-0;1;;Lifting and handling equipment and parts;42000000-6;en
42410000-3;1;;Lifting and handling equipment;42400000-0;en
42411000-0;0;;Pulley tackle and hoists;42410000-3;en
42412000-7;1;;Pithead winding gear, winches for underground use, and capstans;42410000-3;en
42412100-8;0;;Pithead winding gear and winches for use underground;42412000-7;en
42412110-1;0;;Pithead winding gear;42412000-7;en
42412120-4;0;;Winches for use underground;42412000-7;en
42412200-9;0;;Capstans;42412000-7;en
42413000-4;1;;Jacks and vehicle hoists;42410000-3;en
42413100-5;0;;Built-in jacking systems;42413000-4;en
42413200-6;0;;Hydraulic jacks;42413000-4;en
42413300-7;0;;Pneumatic jacks;42413000-4;en
42413400-8;0;;Mechanical jacks;42413000-4;en
42413500-9;0;;Vehicle hoists;42413000-4;en
42414000-1;1;;Cranes, mobile lifting frames and works trucks fitted with a crane;42410000-3;en
42414100-2;0;;Cranes;42414000-1;en
42414110-5;0;;Harbour cranes;42414000-1;en
42414120-8;0;;Quayside cranes;42414000-1;en
42414130-1;0;;Stacker cranes;42414000-1;en
42414140-4;0;;Container cranes;42414000-1;en
42414150-7;0;;Tower cranes;42414000-1;en
42414200-3;0;;Overhead travelling cranes;42414000-1;en
42414210-6;0;;Travelling crane;42414000-1;en
42414220-9;0;;Traversing bridge;42414000-1;en
42414300-4;0;;Portal jib cranes;42414000-1;en
42414310-7;0;;Mobile lifting frames;42414000-1;en
42414320-0;0;;Pedestal jib cranes;42414000-1;en
42414400-5;0;;Vehicle-mounted cranes;42414000-1;en
42414410-8;0;;Cranes for trucks;42414000-1;en
42414500-6;0;;Bridge cranes;42414000-1;en
42415000-8;1;;Forklift trucks, works trucks, railway-station platforms tractors;42410000-3;en
42415100-9;0;;Lifting trucks;42415000-8;en
42415110-2;0;;Forklift trucks;42415000-8;en
42415200-0;0;;Works trucks;42415000-8;en
42415210-3;0;;Works trucks fitted with handling equipment;42415000-8;en
42415300-1;0;;Railway-station platforms tractors;42415000-8;en
42415310-4;0;;Free-steered vehicles (FSVS);42415000-8;en
42415320-7;0;;Equipment for emergency vehicles;42415000-8;en
42416000-5;1;;Lifts, skip hoists, hoists, escalators and moving walkways;42410000-3;en
